cod;f_aquis;PESO;PESO_FINAL;RENDA_TOTAL;Região;UCKey;IndKey;COD_INFORMANTE;FATOR_ANUALIZACAO;Codigo;VALOR_MES;Valor_ANO;Ded_IR;Modalidade1;Modalidade2;DIRPF;Modelo;Faixa_BC;Faixa_BC_inst;EDU_Ded_IR_UC;Ben_trib_Edu;Gast_Trib;Centil;Decil;Quintil;S_VALOR_MES;S_Valor_ANO;S_Ded_IR;S_Gast_Trib
4900901;1;638,48169650;875,64335444;5764,96;2;1210051312121;121005131212102;2;1;49009;190,18;2282,16;2282,16;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;77;8;4; 166.529,85 ; 1.998.358,24 ; 1.998.358,24 ; -   
4900301;1;998,18778779;1368,96093912;2191,86;2;1210051638071;121005163807101;1;1;49003;177,50;2130,00;2130,00;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;56;6;3; 242.990,57 ; 2.915.886,80 ; 2.915.886,80 ; -   
4900301;1;1101,93837603;1511,24929855;8613,69;2;1210051872051;121005187205101;1;1;49003;230,82;2769,80;2769,80;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;93;10;5; 348.821,53 ; 4.185.858,31 ; 4.185.858,31 ; -   
4900301;1;1101,93837603;1511,24929855;3788,61;2;1210051872061;121005187206101;1;1;49003;151,02;1812,24;1812,24;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;48;5;3; 228.228,87 ; 2.738.746,43 ; 2.738.746,43 ; -   
4900501;1;1101,93837603;1511,24929855;2411,82;2;1210051872071;121005187207101;1;1;49005;301,42;3617,04;3561,50;Ensino Médio regular;Ensino Médio;0;0;;; -   ; -   ; -   ;29;3;2; 455.520,76 ; 5.466.249,16 ; 5.382.314,38 ; -   
4900301;1;1101,93837603;1511,24929855;24035,71;2;1210051872111;121005187211101;1;1;49003;200,95;2411,40;2411,40;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 2.411,40 ; 663,14 ; 663,14 ;98;10;5; 303.685,55 ; 3.644.226,56 ; 3.644.226,56 ; 1.002.162,30 
4900901;3;737,89411417;848,29963161;12597,27;2;1210052510081;121005251008101;1;1;49009;233,33;2800,00;2800,00;Ensino Superior;Educação Superior;1;1;5;5; 6.361,50 ; 1.749,41 ; 770,00 ;94;10;5; 197.936,58 ; 2.375.238,97 ; 2.375.238,97 ; 653.190,72 
4900901;1;737,89411417;848,29963161;12597,27;2;1210052510081;121005251008102;2;1;49009;666,07;7992,84;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 6.361,50 ; 1.749,41 ; 979,41 ;94;10;5; 565.026,94 ; 6.780.323,23 ; 3.021.219,14 ; 830.835,26 
4900301;1;737,89411417;848,29963161;1985,67;2;1210052510121;121005251012102;2;1;49003;108,51;1302,15;1302,15;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;21;3;2; 92.051,11 ; 1.104.613,37 ; 1.104.613,37 ; -   
4900901;1;501,21380322;687,38781134;1217,57;2;1210054107071;121005410707102;2;1;49009;25,10;301,15;301,15;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;6;1;1; 17.250,57 ; 207.006,84 ; 207.006,84 ; -   
4900901;1;501,21380322;687,38781134;2213,35;2;1210054107121;121005410712102;2;1;49009;285,60;3427,20;3427,20;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;35;4;2; 196.317,96 ; 2.355.815,51 ; 2.355.815,51 ; -   
4900901;1;501,21380322;687,38781134;6007,11;2;1210054107131;121005410713102;2;1;49009;79,33;952,00;952,00;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;68;7;4; 54.532,77 ; 654.393,20 ; 654.393,20 ; -   
4900901;1;557,69015600;764,84209588;5721,09;2;1210054745011;121005474501102;2;1;49009;185,30;2223,60;2223,60;Ensino Superior;Educação Superior;1;1;2;2; 2.223,60 ; 166,77 ; 166,77 ;76;8;4; 141.725,24 ; 1.700.702,88 ; 1.700.702,88 ; 127.552,72 
4900901;1;1347,42830940;1847,92555709;1979,16;2;1210057252021;121005725202101;1;1;49009;180,01;2160,07;2160,07;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;52;6;3; 332.637,38 ; 3.991.648,56 ; 3.991.648,56 ; -   
4900901;1;1347,42830940;1847,92555709;1598,74;2;1210057252071;121005725207108;8;1;49009;209,83;2518,00;2518,00;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;10;1;1; 387.756,38 ; 4.653.076,55 ; 4.653.076,55 ; -   
4900501;3;641,85490730;880,26953188;1718,28;2;1210058575031;121005857503101;1;1;49005;100,70;1208,40;1208,40;Ensino Médio regular;Ensino Médio;0;0;;; -   ; -   ; -   ;64;7;4; 88.643,14 ; 1.063.717,70 ; 1.063.717,70 ; -   
4900901;1;641,85490730;880,26953188;1385,70;2;1210058575091;121005857509102;2;1;49009;321,52;3858,24;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;19;2;1; 283.024,26 ; 3.396.291,12 ; 3.135.079,94 ; -   
4900301;1;641,85490730;880,26953188;5969,22;2;1210058575121;121005857512102;2;1;49003;251,19;3014,28;3014,28;Ensino Fundamental regular;Ensino Fundamental;1;1;1;2; 3.014,28 ; 102,43 ; 102,43 ;79;8;4; 221.114,90 ; 2.653.378,84 ; 2.653.378,84 ; 90.163,72 
4900901;1;641,85490730;880,26953188;5725,30;2;1210058575131;121005857513102;2;1;49009;1185,60;14227,20;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;89;9;5; 1.043.647,56 ; 12.523.770,68 ; 3.135.079,94 ; -   
4900301;1;519,92232977;713,04555068;4074,12;2;1210058593011;121005859301101;1;1;49003;250,99;3011,88;3011,88;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;64;7;4; 178.967,30 ; 2.147.607,63 ; 2.147.607,63 ; -   
4900501;1;519,92232977;713,04555068;5130,02;2;1210058593101;121005859310102;2;1;49005;735,34;8824,08;3561,50;Ensino Médio regular;Ensino Médio;0;0;;; -   ; -   ; -   ;53;6;3; 524.330,92 ; 6.291.970,98 ; 2.539.511,73 ; -   
4900901;1;627,33848668;860,36104065;2925,09;2;1210059280051;121005928005102;2;1;49009;292,80;3513,58;3513,58;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;15;2;1; 251.912,28 ; 3.022.947,35 ; 3.022.947,35 ; -   
4900301;1;534,63076923;733,21738543;6687,81;2;1210060224071;121006022407102;2;1;49003;142,73;1712,76;1712,76;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;57;6;3; 104.652,12 ; 1.255.825,41 ; 1.255.825,41 ; -   
4901001;1;534,63076923;733,21738543;15030,65;2;1210060224081;121006022408101;1;1;49010;118,94;1427,28;1427,28;Especialização;Educação Superior;1;1;5;5; 1.427,28 ; 392,50 ; 392,50 ;95;10;5; 87.208,88 ; 1.046.506,51 ; 1.046.506,51 ; 287.789,29 
4900901;1;534,63076923;733,21738543;5481,94;2;1210060224101;121006022410103;3;1;49009;23,78;285,30;285,30;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;55;6;3; 17.432,24 ; 209.186,92 ; 209.186,92 ; -   
4900901;1;715,07166338;980,68238043;1609,48;2;1210060361131;121006036113101;1;1;49009;648,83;7785,96;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;39;4;2; 636.296,15 ; 7.635.553,79 ; 3.492.700,30 ; -   
4900801;1;622,08917646;715,16767662;9961,15;2;1210060462051;121006046205102;2;1;49008;926,29;11115,48;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;73;8;4; 662.452,67 ; 7.949.432,01 ; 2.547.069,68 ; -   
4900201;1;622,08917646;715,16767662;3097,02;2;1210060462121;121006046212101;1;1;49002;302,15;3625,80;3561,50;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;36;4;2; 216.087,91 ; 2.593.054,96 ; 2.547.069,68 ; -   
4900201;1;622,08917646;715,16767662;3097,02;2;1210060462121;121006046212101;1;1;49002;302,15;3625,80;3561,50;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;36;4;2; 216.087,91 ; 2.593.054,96 ; 2.547.069,68 ; -   
4900301;1;712,66724168;977,38484521;3521,38;2;1210060527021;121006052702101;1;1;49003;252,15;3025,80;3025,80;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;28;3;2; 246.447,59 ; 2.957.371,06 ; 2.957.371,06 ; -   
4900901;2;712,66724168;977,38484521;3521,38;2;1210060527021;121006052702101;1;1;49009;261,67;3140,04;3140,04;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;28;3;2; 255.752,29 ; 3.069.027,51 ; 3.069.027,51 ; -   
4900501;1;712,66724168;977,38484521;10643,17;2;1210060527061;121006052706101;1;1;49005;570,91;6850,92;3561,50;Ensino Médio regular;Ensino Médio;1;1;1;2; 7.123,00 ; 371,74 ; 185,87 ;76;8;4; 557.998,78 ; 6.695.985,38 ; 3.480.956,13 ; 181.668,20 
4900801;1;712,66724168;977,38484521;10643,17;2;1210060527061;121006052706101;1;1;49008;509,07;6108,84;3561,50;Ensino Superior;Educação Superior;1;1;1;2; 7.123,00 ; 371,74 ; 185,87 ;76;8;4; 497.557,30 ; 5.970.687,64 ; 3.480.956,13 ; 181.668,20 
4900301;1;712,66724168;977,38484521;3266,47;2;1210060527101;121006052710101;1;1;49003;176,21;2114,50;2114,50;Ensino Fundamental regular;Ensino Fundamental;1;1;2;2; 2.114,50 ; 158,59 ; 158,59 ;54;6;3; 172.223,35 ; 2.066.680,26 ; 2.066.680,26 ; 155.001,02 
4900901;1;712,66724168;977,38484521;5495,75;2;1210060527111;121006052711101;1;1;49009;136,30;1635,56;1635,56;Ensino Superior;Educação Superior;1;1;2;2; 1.635,56 ; 122,67 ; 122,67 ;76;8;4; 133.214,30 ; 1.598.571,56 ; 1.598.571,56 ; 119.892,87 
4900901;1;1388,40593538;1596,14261843;3664,24;2;1210061905071;121006190507101;1;1;49009;562,22;6746,64;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;61;7;4; 897.383,30 ; 10.768.599,64 ; 5.684.661,94 ; -   
4900901;1;1221,90636758;1404,73097912;8273,86;2;1210062002111;121006200211103;3;1;49009;47,55;570,60;570,60;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;80;8;4; 66.794,96 ; 801.539,50 ; 801.539,50 ; -   
4900301;1;835,74387151;960,78990836;3595,92;2;1210062563041;121006256304101;1;1;49003;237,88;2854,56;2854,56;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;30;3;2; 228.552,70 ; 2.742.632,44 ; 2.742.632,44 ; -   
4900901;1;835,74387151;960,78990836;8096,47;2;1210062563061;121006256306101;1;1;49009;76,12;913,48;913,48;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;92;10;5; 73.138,53 ; 877.662,37 ; 877.662,37 ; -   
4900201;1;620,45980677;713,29451666;214,30;2;1210063814101;121006381410101;1;1;49002;57,15;685,83;685,83;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;2;1;1; 40.766,56 ; 489.198,78 ; 489.198,78 ; -   
4900201;1;620,45980677;713,29451666;14811,27;2;1210063814111;121006381411104;4;1;49002;364,82;4377,84;3561,50;Pré-escola;Educação infantil;1;1;5;5; 9.546,74 ; 2.625,35 ; 979,41 ;81;9;5; 260.224,11 ; 3.122.689,27 ; 2.540.398,42 ; 698.609,57 
4900301;1;620,45980677;713,29451666;14811,27;2;1210063814111;121006381411101;1;1;49003;266,83;3201,96;3201,96;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 9.546,74 ; 2.625,35 ; 880,54 ;81;9;5; 190.328,38 ; 2.283.940,51 ; 2.283.940,51 ; 628.083,64 
4900301;1;620,45980677;713,29451666;14811,27;2;1210063814111;121006381411104;4;1;49003;231,94;2783,28;2783,28;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 9.546,74 ; 2.625,35 ; 765,40 ;81;9;5; 165.441,53 ; 1.985.298,36 ; 1.985.298,36 ; 545.957,05 
4901001;1;620,45980677;713,29451666;5629,31;2;1210063814121;121006381412103;3;1;49010;90,01;1080,12;1080,12;Especialização;Educação Superior;0;0;;; -   ; -   ; -   ;76;8;4; 64.203,64 ; 770.443,67 ; 770.443,67 ; -   
4900901;1;620,45980677;713,29451666;2803,99;2;1210063814131;121006381413101;1;1;49009;1238,30;14859,60;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;42;5;3; 883.272,60 ; 10.599.271,20 ; 2.540.398,42 ; -   
4901001;1;620,45980677;713,29451666;2803,99;2;1210063814131;121006381413102;2;1;49010;190,51;2286,12;2286,12;Especialização;Educação Superior;0;0;;; -   ; -   ; -   ;42;5;3; 135.889,74 ; 1.630.676,86 ; 1.630.676,86 ; -   
4900101;1;833,67684478;958,41360805;5237,38;2;1210064715011;121006471501103;3;1;49001;135,53;1626,39;1626,39;Creche;Educação infantil;0;0;;; -   ; -   ; -   ;52;6;3; 129.896,19 ; 1.558.754,31 ; 1.558.754,31 ; -   
4900901;1;833,67684478;958,41360805;10863,58;2;1210064715051;121006471505103;3;1;49009;216,60;2599,20;2599,20;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;92;10;5; 207.592,39 ; 2.491.108,65 ; 2.491.108,65 ; -   
4900301;1;833,67684478;958,41360805;8180,24;2;1210064715081;121006471508103;3;1;49003;150,59;1807,11;1807,11;Ensino Fundamental regular;Ensino Fundamental;1;1;2;2; 1.807,11 ; 135,53 ; 135,53 ;74;8;4; 144.329,90 ; 1.731.958,82 ; 1.731.958,82 ; 129.896,91 
4900901;1;742,73171267;853,86104341;2670,62;2;1210065360041;121006536004103;3;1;49009;200,95;2411,40;2411,40;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;32;4;2; 171.583,38 ; 2.059.000,52 ; 2.059.000,52 ; -   
4900901;1;1221,51086869;1675,23655009;5544,33;2;1210066836121;121006683612102;2;1;49009;61,91;742,88;742,88;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;77;8;4; 103.708,31 ; 1.244.499,73 ; 1.244.499,73 ; -   
4900301;3;510,64856712;700,32708330;602,58;2;1210066881021;121006688102101;1;1;49003;10,07;120,82;120,82;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;9;1;1; 7.051,13 ; 84.613,52 ; 84.613,52 ; -   
4900401;1;573,42119991;659,21787870;15422,26;2;1210067198021;121006719802101;1;1;49004;1619,31;19431,72;3561,50;Ensino Fundamental EJA;Ensino Fundamental;1;0;;; -   ; -   ; -   ;100;10;5; 1.067.478,10 ; 12.809.737,24 ; 2.347.804,47 ; -   
4900201;1;573,42119991;659,21787870;5884,40;2;1210067198111;121006719811101;1;1;49002;285,60;3427,20;3427,20;Pré-escola;Educação infantil;1;1;2;3; 5.712,00 ; 721,94 ; 433,16 ;81;9;5; 188.272,63 ; 2.259.271,51 ; 2.259.271,51 ; 285.547,92 
4900201;1;573,42119991;659,21787870;5884,40;2;1210067198111;121006719811102;2;1;49002;190,40;2284,80;2284,80;Pré-escola;Educação infantil;1;1;2;3; 5.712,00 ; 721,94 ; 288,77 ;81;9;5; 125.515,08 ; 1.506.181,01 ; 1.506.181,01 ; 190.365,28 
4900301;1;696,29491299;800,47625648;2204,05;2;1210067213011;121006721301102;2;1;49003;112,95;1355,40;1355,40;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;29;3;2; 90.413,79 ; 1.084.965,52 ; 1.084.965,52 ; -   
4900301;1;696,29491299;800,47625648;2204,05;2;1210067213011;121006721301102;2;1;49003;67,59;811,05;811,05;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;29;3;2; 54.102,19 ; 649.226,27 ; 649.226,27 ; -   
4900301;1;696,29491299;800,47625648;2767,79;2;1210067213071;121006721307101;1;1;49003;150,60;1807,20;1807,20;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;25;3;2; 120.551,72 ; 1.446.620,69 ; 1.446.620,69 ; -   
4900201;1;696,29491299;800,47625648;2968,13;2;1210067213081;121006721308102;2;1;49002;140,56;1686,72;1686,72;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;37;4;2; 112.514,94 ; 1.350.179,31 ; 1.350.179,31 ; -   
4900901;1;696,29491299;800,47625648;7713,46;2;1210067213091;121006721309101;1;1;49009;100,40;1204,80;1204,80;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;85;9;5; 80.367,82 ; 964.413,79 ; 964.413,79 ; -   
4900901;1;696,29491299;800,47625648;7713,46;2;1210067213091;121006721309102;2;1;49009;100,40;1204,80;1204,80;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;85;9;5; 80.367,82 ; 964.413,79 ; 964.413,79 ; -   
4900201;1;696,29491299;800,47625648;2970,68;2;1210067213121;121006721312101;1;1;49002;16,73;200,78;200,78;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;27;3;2; 13.393,30 ; 160.719,62 ; 160.719,62 ; -   
4900301;1;651,57361456;749,06364827;5258,74;2;1210067643031;121006764303103;3;1;49003;313,74;3764,90;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;1;2; 3.561,50 ; 257,75 ; 257,75 ;74;8;4; 235.012,48 ; 2.820.149,73 ; 2.667.790,18 ; 193.068,84 
4900301;1;651,57361456;749,06364827;3107,09;2;1210067643041;121006764304101;1;1;49003;437,73;5252,76;3561,50;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;46;5;3; 327.887,63 ; 3.934.651,57 ; 2.667.790,18 ; -   
4900501;1;651,57361456;749,06364827;3107,09;2;1210067643041;121006764304101;1;1;49005;632,50;7590,00;3561,50;Ensino Médio regular;Ensino Médio;0;0;;; -   ; -   ; -   ;46;5;3; 473.782,76 ; 5.685.393,09 ; 2.667.790,18 ; -   
4900901;1;651,57361456;749,06364827;11163,09;2;1210067643071;121006764307102;2;1;49009;240,93;2891,16;2891,16;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;95;10;5; 180.471,90 ; 2.165.662,86 ; 2.165.662,86 ; -   
4900301;1;388,32162373;532,56225052;1755,65;2;1210068494111;121006849411102;2;1;49003;201,54;2418,48;2418,48;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;28;3;2; 107.332,60 ; 1.287.991,15 ; 1.287.991,15 ; -   
4900301;1;388,32162373;532,56225052;2925,99;2;1210068494131;121006849413101;1;1;49003;483,70;5804,40;3561,50;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;18;2;1; 257.600,36 ; 3.091.204,33 ; 1.896.720,46 ; -   
4900501;3;388,32162373;532,56225052;2925,99;2;1210068494131;121006849413104;4;1;49005;100,77;1209,24;1209,24;Ensino Médio regular;Ensino Médio;0;0;;; -   ; -   ; -   ;18;2;1; 53.666,30 ; 643.995,58 ; 643.995,58 ; -   
4900901;1;702,79934617;963,85155651;2542,44;2;1210068931011;121006893101103;3;1;49009;1185,60;14227,20;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;32;4;2; 1.142.742,41 ; 13.712.908,86 ; 3.432.757,32 ; -   
4900901;3;702,79934617;963,85155651;6445,58;2;1210068931021;121006893102103;3;1;49009;1208,62;14503,44;3561,50;Ensino Superior;Educação Superior;1;1;4;4; 3.561,50 ; 801,34 ; 801,34 ;54;6;3; 1.164.930,27 ; 13.979.163,22 ; 3.432.757,32 ; 772.370,40 
4900901;1;702,79934617;963,85155651;8812,80;2;1210068931091;121006893109102;2;1;49009;321,52;3858,24;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;94;10;5; 309.897,55 ; 3.718.770,63 ; 3.432.757,32 ; -   
4900301;1;702,79934617;963,85155651;2820,52;2;1210068931121;121006893112102;2;1;49003;230,91;2770,92;2770,92;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;29;3;2; 222.562,96 ; 2.670.755,55 ; 2.670.755,55 ; -   
4900201;1;623,77451087;855,47323925;7912,62;2;1210069300011;121006930001102;2;1;49002;605,00;7260,00;3561,50;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;79;8;4; 517.561,31 ; 6.210.735,72 ; 3.046.767,94 ; -   
4900301;1;623,77451087;855,47323925;14122,78;2;1210069300051;121006930005101;1;1;49003;619,15;7429,80;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;81;9;5; 529.666,26 ; 6.355.995,07 ; 3.046.767,94 ; 837.861,18 
4900901;1;623,77451087;855,47323925;6675,40;2;1210069300081;121006930008102;2;1;49009;1080,00;12960,00;3561,50;Ensino Superior;Educação Superior;1;1;2;3; 3.561,50 ; 363,69 ; 363,69 ;73;8;4; 923.911,10 ; 11.086.933,18 ; 3.046.767,94 ; 311.127,05 
4900301;1;623,77451087;855,47323925;2301,54;2;1210069300101;121006930010102;2;1;49003;755,78;9069,36;3561,50;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;22;3;2; 646.549,56 ; 7.758.594,78 ; 3.046.767,94 ; -   
4900301;1;623,77451087;855,47323925;7492,36;2;1210069300111;121006930011102;2;1;49003;755,78;9069,36;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;77;8;4; 646.549,56 ; 7.758.594,78 ; 3.046.767,94 ; -   
4901001;1;623,77451087;855,47323925;5504,75;2;1210069300121;121006930012101;1;1;49010;50,34;604,08;604,08;Especialização;Educação Superior;1;1;3;3; 604,08 ; 90,61 ; 90,61 ;60;6;3; 43.064,52 ; 516.774,27 ; 516.774,27 ; 77.516,14 
4900301;1;623,77451087;855,47323925;1252,76;2;1210069300131;121006930013102;2;1;49003;191,73;2300,76;2300,76;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;16;2;1; 164.019,88 ; 1.968.238,61 ; 1.968.238,61 ; -   
4900201;1;1171,77989618;1347,10446279;881,05;2;1210070762111;121007076211101;1;1;49002;25,19;302,31;302,31;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;6;1;1; 33.936,93 ; 407.243,15 ; 407.243,15 ; -   
4900201;1;1171,77989618;1347,10446279;881,05;2;1210070762111;121007076211102;2;1;49002;25,19;302,31;302,31;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;6;1;1; 33.936,93 ; 407.243,15 ; 407.243,15 ; -   
4900801;1;386,64615385;530,26443356;16810,35;2;1210070946061;121007094606102;2;1;49008;926,29;11115,48;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;96;10;5; 491.178,64 ; 5.894.143,71 ; 1.888.536,78 ; 519.347,61 
4901101;1;386,64615385;530,26443356;16810,35;2;1210070946061;121007094606101;1;1;49011;553,76;6645,12;3561,50;Mestrado;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;96;10;5; 293.639,23 ; 3.523.670,79 ; 1.888.536,78 ; 519.347,61 
4900901;1;361,02603550;662,96364428;1777,21;2;1210071038121;121007103812101;1;1;49009;38,52;462,18;462,18;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;20;2;1; 25.534,04 ; 306.408,54 ; 306.408,54 ; -   
4900201;1;361,02603550;662,96364428;3408,63;2;1210071038131;121007103813102;2;1;49002;15,06;180,72;180,72;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;37;4;2; 9.984,23 ; 119.810,79 ; 119.810,79 ; -   
4900901;1;361,02603550;662,96364428;3408,63;2;1210071038131;121007103813105;5;1;49009;16,73;200,80;200,80;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;37;4;2; 11.093,59 ; 133.123,10 ; 133.123,10 ; -   
4900901;1;730,43508122;1001,75248284;2558,19;2;1210071047021;121007104702102;2;1;49009;150,25;1803,00;1803,00;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;43;5;3; 150.513,31 ; 1.806.159,73 ; 1.806.159,73 ; -   
4900901;1;730,43508122;1001,75248284;2815,28;2;1210071047071;121007104707101;1;1;49009;840,62;10087,44;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;15;2;1; 842.093,17 ; 10.105.118,07 ; 3.567.741,47 ; -   
4900301;3;528,46705326;724,76418003;6926,32;2;1210071155091;121007115509101;1;1;49003;202,54;2430,48;2430,48;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;83;9;5; 146.793,74 ; 1.761.524,84 ; 1.761.524,84 ; -   
4901002;3;548,59783051;630,68037621;2743,18;2;1210071713061;121007171306101;1;1;49010;50,34;604,10;604,10;Especialização;Educação Superior;0;0;;; -   ; -   ; -   ;82;9;5; 31.749,50 ; 380.994,02 ; 380.994,02 ; -   
4900301;1;548,59783051;630,68037621;8851,47;2;1210071713071;121007171307101;1;1;49003;422,06;5064,72;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;94;10;5; 266.184,96 ; 3.194.219,51 ; 2.246.168,16 ; -   
4900901;1;548,59783051;630,68037621;8851,47;2;1210071713071;121007171307101;1;1;49009;60,81;729,72;729,72;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;94;10;5; 38.351,67 ; 460.220,08 ; 460.220,08 ; -   
4900901;1;548,59783051;630,68037621;2235,97;2;1210071713131;121007171313101;1;1;49009;356,16;4273,92;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;35;4;2; 224.623,12 ; 2.695.477,47 ; 2.246.168,16 ; -   
